date,product_id,product_name,category,units_sold,revenue,unit_price,is_weekend,day_of_week,month,quarter,is_festival,festival_name,temperature,is_promotional,is_stockout,demand_score,date_parsed,days_since_start,week_of_year,day_of_month,units_sold_lag1,units_sold_lag7,revenue_lag1,units_sold_ma7,units_sold_ma30
2023-09-03,P035,Mi Power Bank 10000mAh,Electronics,17,22083.0,1299.0,True,Sunday,9,Q3,False,None,41.6,False,False,19.31,2023-09-03,245,35,3,26,26,33774.0,21.29561706858001,15.58854817791983
2023-09-04,P035,Mi Power Bank 10000mAh,Electronics,27,35073.0,1299.0,False,Monday,9,Q3,False,None,23.7,False,False,25.38,2023-09-04,246,36,4,15,21,19485.0,22.46601695049878,25.62833590713698
2023-09-05,P035,Mi Power Bank 10000mAh,Electronics,0,0.0,1299.0,False,Tuesday,9,Q3,False,None,38.0,False,True,41.94,2023-09-05,247,36,5,29,15,37671.0,19.36833043966322,16.49311871625659
2023-09-06,P035,Mi Power Bank 10000mAh,Electronics,8,10392.0,1299.0,False,Wednesday,9,Q3,False,None,10.0,False,False,8.66,2023-09-06,248,36,6,24,7,31176.0,23.29993371762589,24.79186608321214
2023-09-07,P035,Mi Power Bank 10000mAh,Electronics,23,29877.0,1299.0,False,Thursday,9,Q3,False,None,25.2,False,False,25.87,2023-09-07,249,36,7,22,26,28578.0,23.6730717654445,24.34670036977209
2023-09-08,P035,Mi Power Bank 10000mAh,Electronics,27,35073.0,1299.0,False,Friday,9,Q3,False,None,43.7,False,False,25.3,2023-09-08,250,36,8,15,12,19485.0,22.94955930291735,25.88863560178262
2023-09-09,P035,Mi Power Bank 10000mAh,Electronics,26,33774.0,1299.0,True,Saturday,9,Q3,False,None,9.7,False,False,24.36,2023-09-09,251,36,9,9,9,11691.0,12.33579401583452,21.22440123576945
2023-09-10,P035,Mi Power Bank 10000mAh,Electronics,30,38970.0,1299.0,True,Sunday,9,Q3,False,None,29.0,False,False,29.83,2023-09-10,252,36,10,17,25,22083.0,16.88806411896157,20.1574390275516
2023-09-11,P035,Mi Power Bank 10000mAh,Electronics,26,33774.0,1299.0,False,Monday,9,Q3,False,None,35.9,False,False,27.13,2023-09-11,253,37,11,26,30,33774.0,21.91305583681886,14.31247799427567
2023-09-12,P035,Mi Power Bank 10000mAh,Electronics,16,20784.0,1299.0,False,Tuesday,9,Q3,False,None,31.0,False,False,15.86,2023-09-12,254,37,12,5,27,6495.0,20.63391900298529,27.37876829242123
2023-09-13,P035,Mi Power Bank 10000mAh,Electronics,20,25980.0,1299.0,False,Wednesday,9,Q3,False,None,42.6,False,False,21.28,2023-09-13,255,37,13,5,18,6495.0,10.32476963209897,16.9233687803473
2023-09-14,P035,Mi Power Bank 10000mAh,Electronics,14,18186.0,1299.0,False,Thursday,9,Q3,False,None,20.3,False,False,14.14,2023-09-14,256,37,14,10,21,12990.0,11.15211135911506,26.47283401024364
2023-09-15,P035,Mi Power Bank 10000mAh,Electronics,19,24681.0,1299.0,False,Friday,9,Q3,False,None,32.3,False,False,17.85,2023-09-15,257,37,15,5,12,6495.0,13.90204681530134,18.23854323718278
2023-09-16,P035,Mi Power Bank 10000mAh,Electronics,29,37671.0,1299.0,True,Saturday,9,Q3,False,None,13.1,False,False,27.01,2023-09-16,258,37,16,10,17,12990.0,11.4458778977246,15.39072918714913
2023-09-17,P035,Mi Power Bank 10000mAh,Electronics,21,27279.0,1299.0,True,Sunday,9,Q3,False,None,24.5,False,False,21.16,2023-09-17,259,37,17,9,15,11691.0,22.24716831689486,20.62850324333581
2023-09-18,P035,Mi Power Bank 10000mAh,Electronics,10,12990.0,1299.0,False,Monday,9,Q3,False,None,36.1,True,False,10.85,2023-09-18,260,38,18,30,5,38970.0,11.58128644665472,21.89996344986458
2023-09-19,P035,Mi Power Bank 10000mAh,Electronics,15,19485.0,1299.0,False,Tuesday,9,Q3,False,None,25.6,False,False,16.69,2023-09-19,261,38,19,18,11,23382.0,11.42772386059439,17.93105198582428
2023-09-20,P035,Mi Power Bank 10000mAh,Electronics,13,16887.0,1299.0,False,Wednesday,9,Q3,False,None,36.6,False,False,12.81,2023-09-20,262,38,20,13,7,16887.0,23.89467452235851,23.12457661879453
2023-09-21,P035,Mi Power Bank 10000mAh,Electronics,23,29877.0,1299.0,False,Thursday,9,Q3,False,None,18.8,False,False,22.19,2023-09-21,263,38,21,11,14,14289.0,22.11741306040914,25.25080266819839
2023-09-22,P035,Mi Power Bank 10000mAh,Electronics,23,29877.0,1299.0,False,Friday,9,Q3,False,None,26.3,False,False,24.06,2023-09-22,264,38,22,17,12,22083.0,19.41518356814179,25.30973461517854
2023-09-23,P035,Mi Power Bank 10000mAh,Electronics,6,7794.0,1299.0,True,Saturday,9,Q3,False,None,43.9,False,False,5.65,2023-09-23,265,38,23,9,11,11691.0,11.58554155885907,20.16498407596802
2023-09-24,P035,Mi Power Bank 10000mAh,Electronics,11,14289.0,1299.0,True,Sunday,9,Q3,False,None,39.2,False,False,10.7,2023-09-24,266,38,24,20,27,25980.0,10.59459074849241,25.55380219874674
2023-09-25,P035,Mi Power Bank 10000mAh,Electronics,15,19485.0,1299.0,False,Monday,9,Q3,False,None,8.1,False,False,16.3,2023-09-25,267,39,25,12,29,15588.0,12.05166816777358,18.26438624983678
2023-09-26,P035,Mi Power Bank 10000mAh,Electronics,10,12990.0,1299.0,False,Tuesday,9,Q3,False,None,32.1,True,False,12.41,2023-09-26,268,39,26,14,19,18186.0,14.63679723485046,25.90477135314431
2023-09-27,P035,Mi Power Bank 10000mAh,Electronics,25,32475.0,1299.0,False,Wednesday,9,Q3,False,None,16.4,False,False,27.63,2023-09-27,269,39,27,16,10,20784.0,15.34480291756418,17.54063569112704
2023-09-28,P035,Mi Power Bank 10000mAh,Electronics,19,24681.0,1299.0,False,Thursday,9,Q3,False,None,28.3,False,False,16.74,2023-09-28,270,39,28,17,22,22083.0,13.04199614626964,25.80640329513219
2023-09-29,P035,Mi Power Bank 10000mAh,Electronics,23,29877.0,1299.0,False,Friday,9,Q3,False,None,28.0,False,False,25.11,2023-09-29,271,39,29,24,14,31176.0,19.39107600743685,18.11832980519009
2023-09-30,P035,Mi Power Bank 10000mAh,Electronics,6,7794.0,1299.0,True,Saturday,9,Q3,False,None,34.2,False,False,6.36,2023-09-30,272,39,30,30,19,38970.0,14.59585703857584,20.7964607187175
2023-10-01,P035,Mi Power Bank 10000mAh,Electronics,15,19485.0,1299.0,True,Sunday,10,Q4,False,None,22.7,False,False,14.9,2023-10-01,273,39,1,17,9,22083.0,19.99469175698506,13.15927969910319
2023-10-02,P035,Mi Power Bank 10000mAh,Electronics,21,27279.0,1299.0,False,Monday,10,Q4,True,Gandhi Jayanti,8.6,False,False,23.38,2023-10-02,274,40,2,21,12,27279.0,13.52347333807678,15.33066629348564
2023-10-03,P035,Mi Power Bank 10000mAh,Electronics,5,6495.0,1299.0,False,Tuesday,10,Q4,False,None,16.5,False,False,5.4,2023-10-03,275,40,3,25,23,32475.0,17.4121612660201,13.79407224836133
2023-10-04,P035,Mi Power Bank 10000mAh,Electronics,14,18186.0,1299.0,False,Wednesday,10,Q4,False,None,40.6,False,False,12.71,2023-10-04,276,40,4,17,6,22083.0,18.9627063342996,24.9714348450612
2023-10-05,P035,Mi Power Bank 10000mAh,Electronics,13,16887.0,1299.0,False,Thursday,10,Q4,False,None,16.4,False,False,13.11,2023-10-05,277,40,5,22,15,28578.0,10.04206620305341,14.26007139977859
2023-10-06,P035,Mi Power Bank 10000mAh,Electronics,0,0.0,1299.0,False,Friday,10,Q4,False,None,28.8,False,False,-1.92,2023-10-06,278,40,6,19,5,24681.0,10.75736057721013,20.54461596000164
2023-10-07,P035,Mi Power Bank 10000mAh,Electronics,24,31176.0,1299.0,True,Saturday,10,Q4,False,None,27.3,False,False,24.11,2023-10-07,279,40,7,11,21,14289.0,18.72027860651955,19.74691159923387
2023-10-08,P035,Mi Power Bank 10000mAh,Electronics,23,29877.0,1299.0,True,Sunday,10,Q4,False,None,32.0,False,False,25.85,2023-10-08,280,40,8,27,9,35073.0,10.39265363070512,21.5605287026356
2023-10-09,P035,Mi Power Bank 10000mAh,Electronics,32,41568.0,1299.0,False,Monday,10,Q4,False,None,25.3,False,False,29.71,2023-10-09,281,41,9,13,14,16887.0,20.349034850509,26.25630397390815
2023-10-10,P035,Mi Power Bank 10000mAh,Electronics,26,33774.0,1299.0,False,Tuesday,10,Q4,False,None,22.7,False,False,27.78,2023-10-10,282,41,10,8,29,10392.0,11.90950390071952,27.92817647234221
2023-10-11,P035,Mi Power Bank 10000mAh,Electronics,24,31176.0,1299.0,False,Wednesday,10,Q4,False,None,42.1,False,False,21.71,2023-10-11,283,41,11,28,13,36372.0,14.6394452730842,26.4507300211497
2023-10-12,P035,Mi Power Bank 10000mAh,Electronics,20,25980.0,1299.0,False,Thursday,10,Q4,False,None,34.5,False,False,18.63,2023-10-12,284,41,12,30,20,38970.0,20.46606728266089,27.46792382345103
2023-10-13,P035,Mi Power Bank 10000mAh,Electronics,11,14289.0,1299.0,False,Friday,10,Q4,False,None,32.6,False,False,11.38,2023-10-13,285,41,13,12,25,15588.0,12.44419630506135,18.72644779493883
2023-10-14,P035,Mi Power Bank 10000mAh,Electronics,10,12990.0,1299.0,True,Saturday,10,Q4,False,None,27.3,False,False,7.58,2023-10-14,286,41,14,16,28,20784.0,17.98111916207488,27.25998202555773
2023-10-15,P035,Mi Power Bank 10000mAh,Electronics,23,29877.0,1299.0,True,Sunday,10,Q4,False,None,24.4,False,False,23.05,2023-10-15,287,41,15,18,22,23382.0,13.99077749551859,12.10613780312086
2023-10-16,P035,Mi Power Bank 10000mAh,Electronics,28,36372.0,1299.0,False,Monday,10,Q4,False,None,24.5,False,False,27.34,2023-10-16,288,42,16,24,7,31176.0,13.5302963861445,17.41152556175436
2023-10-17,P035,Mi Power Bank 10000mAh,Electronics,1,1299.0,1299.0,False,Tuesday,10,Q4,False,None,32.9,False,False,-0.94,2023-10-17,289,42,17,10,27,12990.0,20.46435685949654,15.30420031268601
2023-10-18,P035,Mi Power Bank 10000mAh,Electronics,16,20784.0,1299.0,False,Wednesday,10,Q4,False,None,30.4,False,False,15.67,2023-10-18,290,42,18,7,6,9093.0,19.44209100878959,23.25757505233765
2023-10-19,P035,Mi Power Bank 10000mAh,Electronics,25,32475.0,1299.0,False,Thursday,10,Q4,False,None,28.9,False,False,27.59,2023-10-19,291,42,19,26,9,33774.0,15.40333314160194,22.02513877670723
2023-10-20,P035,Mi Power Bank 10000mAh,Electronics,15,19485.0,1299.0,False,Friday,10,Q4,False,None,10.7,False,False,15.45,2023-10-20,292,42,20,6,19,7794.0,13.60024843466406,12.80098708174298
2023-10-21,P035,Mi Power Bank 10000mAh,Electronics,18,23382.0,1299.0,True,Saturday,10,Q4,False,None,15.6,False,False,18.37,2023-10-21,293,42,21,22,26,28578.0,12.23365708945671,21.27915161802618
2023-10-22,P035,Mi Power Bank 10000mAh,Electronics,25,32475.0,1299.0,True,Sunday,10,Q4,False,None,28.5,False,False,24.86,2023-10-22,294,42,22,26,12,33774.0,10.43753878025817,14.28882607487439
2023-10-23,P035,Mi Power Bank 10000mAh,Electronics,27,35073.0,1299.0,False,Monday,10,Q4,True,Dussehra,16.3,False,False,29.4,2023-10-23,295,43,23,24,28,31176.0,17.20744517690729,13.88801964875256
2023-10-24,P035,Mi Power Bank 10000mAh,Electronics,32,41568.0,1299.0,False,Tuesday,10,Q4,True,Dussehra,21.8,False,False,31.58,2023-10-24,296,43,24,28,13,36372.0,16.1472255662075,27.69680545721273
2023-10-25,P035,Mi Power Bank 10000mAh,Electronics,11,14289.0,1299.0,False,Wednesday,10,Q4,False,None,15.7,False,False,9.92,2023-10-25,297,43,25,26,27,33774.0,16.56884426621667,24.39366450204371
2023-10-26,P035,Mi Power Bank 10000mAh,Electronics,19,24681.0,1299.0,False,Thursday,10,Q4,False,None,30.8,False,False,16.02,2023-10-26,298,43,26,19,22,24681.0,20.15932907920945,15.98593120427902
2023-10-27,P035,Mi Power Bank 10000mAh,Electronics,7,9093.0,1299.0,False,Friday,10,Q4,False,None,25.3,False,False,6.5,2023-10-27,299,43,27,30,10,38970.0,15.95790912185477,13.08344426125866
2023-10-28,P035,Mi Power Bank 10000mAh,Electronics,17,22083.0,1299.0,True,Saturday,10,Q4,False,None,21.0,False,False,18.21,2023-10-28,300,43,28,15,29,19485.0,23.51352898275242,16.88508801289305
2023-10-29,P035,Mi Power Bank 10000mAh,Electronics,14,18186.0,1299.0,True,Sunday,10,Q4,False,None,35.5,False,False,12.8,2023-10-29,301,43,29,21,12,27279.0,13.41951005527204,26.38210204130861
2023-10-30,P035,Mi Power Bank 10000mAh,Electronics,10,12990.0,1299.0,False,Monday,10,Q4,False,None,25.2,False,False,11.61,2023-10-30,302,44,30,7,11,9093.0,24.38728030121626,18.80269329451266
2023-10-31,P035,Mi Power Bank 10000mAh,Electronics,19,24681.0,1299.0,False,Tuesday,10,Q4,False,None,23.8,False,False,17.25,2023-10-31,303,44,31,26,19,33774.0,23.23724847345194,22.32195008928872
2023-11-01,P035,Mi Power Bank 10000mAh,Electronics,24,31176.0,1299.0,False,Wednesday,11,Q4,False,None,26.7,False,False,24.39,2023-11-01,304,44,1,27,30,35073.0,21.52548516358012,15.42251023568129
2023-11-02,P035,Mi Power Bank 10000mAh,Electronics,18,23382.0,1299.0,False,Thursday,11,Q4,False,None,33.4,False,False,20.74,2023-11-02,305,44,2,27,16,35073.0,11.48699247050249,20.12974270929603
2023-11-03,P035,Mi Power Bank 10000mAh,Electronics,19,24681.0,1299.0,False,Friday,11,Q4,False,None,40.4,False,False,17.07,2023-11-03,306,44,3,19,20,24681.0,22.81991228801902,27.91987504911177
2023-11-04,P035,Mi Power Bank 10000mAh,Electronics,10,12990.0,1299.0,True,Saturday,11,Q4,False,None,20.1,False,False,9.39,2023-11-04,307,44,4,10,15,12990.0,11.975585915227,23.46043206653787
2023-11-05,P035,Mi Power Bank 10000mAh,Electronics,11,14289.0,1299.0,True,Sunday,11,Q4,False,None,43.7,False,False,11.13,2023-11-05,308,44,5,21,8,27279.0,23.44506729207957,15.24538409612966
2023-11-06,P035,Mi Power Bank 10000mAh,Electronics,28,36372.0,1299.0,False,Monday,11,Q4,False,None,28.3,True,False,27.72,2023-11-06,309,45,6,16,29,20784.0,15.99511117868689,21.34395056081962
2023-11-07,P035,Mi Power Bank 10000mAh,Electronics,12,15588.0,1299.0,False,Tuesday,11,Q4,False,None,9.9,False,False,10.86,2023-11-07,310,45,7,17,27,22083.0,23.17991064785296,19.46663013566848
2023-11-08,P035,Mi Power Bank 10000mAh,Electronics,13,16887.0,1299.0,False,Wednesday,11,Q4,False,None,43.8,False,False,11.67,2023-11-08,311,45,8,24,27,31176.0,12.92525998374041,18.87986691293047
2023-11-09,P035,Mi Power Bank 10000mAh,Electronics,7,9093.0,1299.0,False,Thursday,11,Q4,False,None,19.0,False,False,5.51,2023-11-09,312,45,9,27,21,35073.0,13.7670256060848,15.48444826210093
2023-11-10,P035,Mi Power Bank 10000mAh,Electronics,18,23382.0,1299.0,False,Friday,11,Q4,False,None,20.2,False,False,18.5,2023-11-10,313,45,10,26,5,33774.0,10.04393853603624,24.27326430309781
2023-11-11,P035,Mi Power Bank 10000mAh,Electronics,24,31176.0,1299.0,True,Saturday,11,Q4,False,None,37.6,False,False,24.71,2023-11-11,314,45,11,23,6,29877.0,16.81182803737715,16.82030781706663
2023-11-12,P035,Mi Power Bank 10000mAh,Electronics,57,74043.0,1299.0,True,Sunday,11,Q4,True,Diwali,15.8,False,False,58.87,2023-11-12,315,45,12,19,9,24681.0,14.09262521875594,16.08601891534119
2023-11-13,P035,Mi Power Bank 10000mAh,Electronics,28,36372.0,1299.0,False,Monday,11,Q4,True,Diwali,22.1,False,False,27.67,2023-11-13,316,46,13,26,14,33774.0,10.84023264081232,18.60744613529184
2023-11-14,P035,Mi Power Bank 10000mAh,Electronics,21,27279.0,1299.0,False,Tuesday,11,Q4,True,Diwali,44.9,False,False,19.29,2023-11-14,317,46,14,5,17,6495.0,10.34706959747045,22.29028071257763
2023-11-15,P035,Mi Power Bank 10000mAh,Electronics,19,24681.0,1299.0,False,Wednesday,11,Q4,False,None,33.5,False,False,19.81,2023-11-15,318,46,15,7,5,9093.0,14.1077856830182,16.06966294696603
2023-11-16,P035,Mi Power Bank 10000mAh,Electronics,8,10392.0,1299.0,False,Thursday,11,Q4,False,None,9.9,False,False,7.59,2023-11-16,319,46,16,21,25,27279.0,15.31548650182405,27.1632068065053
2023-11-17,P035,Mi Power Bank 10000mAh,Electronics,30,38970.0,1299.0,False,Friday,11,Q4,False,None,15.6,True,False,27.67,2023-11-17,320,46,17,23,27,29877.0,24.22554709493106,15.96561680471559
2023-11-18,P035,Mi Power Bank 10000mAh,Electronics,13,16887.0,1299.0,True,Saturday,11,Q4,False,None,12.7,False,False,13.62,2023-11-18,321,46,18,13,15,16887.0,21.15729476414309,18.24510029196373
2023-11-19,P035,Mi Power Bank 10000mAh,Electronics,13,16887.0,1299.0,True,Sunday,11,Q4,False,None,13.3,False,False,15.6,2023-11-19,322,46,19,24,23,31176.0,12.97210784806911,26.78726299009082
2023-11-20,P035,Mi Power Bank 10000mAh,Electronics,2,2598.0,1299.0,False,Monday,11,Q4,False,None,16.5,False,False,2.15,2023-11-20,323,47,20,8,29,10392.0,17.3779049864692,27.0123726687458
2023-11-21,P035,Mi Power Bank 10000mAh,Electronics,44,57156.0,1299.0,False,Tuesday,11,Q4,False,None,15.3,True,False,44.83,2023-11-21,324,47,21,5,10,6495.0,13.09050541390775,17.21196622773373
2023-11-22,P035,Mi Power Bank 10000mAh,Electronics,13,16887.0,1299.0,False,Wednesday,11,Q4,False,None,14.3,False,False,10.33,2023-11-22,325,47,22,7,23,9093.0,23.51716046890431,23.18860012285967
2023-11-23,P035,Mi Power Bank 10000mAh,Electronics,4,5196.0,1299.0,False,Thursday,11,Q4,False,None,35.1,False,False,4.05,2023-11-23,326,47,23,12,29,15588.0,17.85384110916318,12.01381853390823
2023-11-24,P035,Mi Power Bank 10000mAh,Electronics,10,12990.0,1299.0,False,Friday,11,Q4,False,None,28.6,False,False,8.57,2023-11-24,327,47,24,10,9,12990.0,17.24035029756683,19.60642312925045
2023-11-25,P035,Mi Power Bank 10000mAh,Electronics,22,28578.0,1299.0,True,Saturday,11,Q4,False,None,43.9,False,False,20.65,2023-11-25,328,47,25,8,12,10392.0,11.96172251332982,13.63180930575123
2023-11-26,P035,Mi Power Bank 10000mAh,Electronics,21,27279.0,1299.0,True,Sunday,11,Q4,False,None,10.3,False,False,18.7,2023-11-26,329,47,26,5,27,6495.0,10.88086095147377,20.92110521627369
2023-11-27,P035,Mi Power Bank 10000mAh,Electronics,3,3897.0,1299.0,False,Monday,11,Q4,False,None,16.7,False,False,0.61,2023-11-27,330,48,27,20,26,25980.0,23.87654380963696,12.41513097559422
2023-11-28,P035,Mi Power Bank 10000mAh,Electronics,7,9093.0,1299.0,False,Tuesday,11,Q4,False,None,41.6,False,False,4.33,2023-11-28,331,48,28,19,6,24681.0,12.9735913511597,27.83415458586482
2023-11-29,P035,Mi Power Bank 10000mAh,Electronics,18,23382.0,1299.0,False,Wednesday,11,Q4,False,None,21.2,False,False,16.31,2023-11-29,332,48,29,18,28,23382.0,11.0009974646161,19.62727842345188
2023-11-30,P035,Mi Power Bank 10000mAh,Electronics,22,28578.0,1299.0,False,Thursday,11,Q4,False,None,41.7,False,False,22.02,2023-11-30,333,48,30,24,6,31176.0,23.2368672420278,25.02907076742294
2023-12-01,P035,Mi Power Bank 10000mAh,Electronics,12,15588.0,1299.0,False,Friday,12,Q4,False,None,24.2,False,False,11.0,2023-12-01,334,48,1,21,29,27279.0,17.49297154426972,22.80864160645
2023-12-02,P035,Mi Power Bank 10000mAh,Electronics,7,9093.0,1299.0,True,Saturday,12,Q4,False,None,10.2,True,False,5.99,2023-12-02,335,48,2,20,7,25980.0,22.06051520391478,27.00876414275398
2023-12-03,P035,Mi Power Bank 10000mAh,Electronics,29,37671.0,1299.0,True,Sunday,12,Q4,False,None,42.6,False,False,31.25,2023-12-03,336,48,3,23,14,29877.0,15.26209533666375,27.59179556577409
2023-12-04,P035,Mi Power Bank 10000mAh,Electronics,21,27279.0,1299.0,False,Monday,12,Q4,False,None,20.9,False,False,23.8,2023-12-04,337,49,4,27,18,35073.0,10.68567203568426,16.76561364869649
2023-12-05,P035,Mi Power Bank 10000mAh,Electronics,19,24681.0,1299.0,False,Tuesday,12,Q4,False,None,39.8,False,False,21.14,2023-12-05,338,49,5,18,25,23382.0,11.52336321612461,24.6242375449009
2023-12-06,P035,Mi Power Bank 10000mAh,Electronics,22,28578.0,1299.0,False,Wednesday,12,Q4,False,None,24.1,False,False,20.1,2023-12-06,339,49,6,5,5,6495.0,21.09024154253446,18.28026129996283
2023-12-07,P035,Mi Power Bank 10000mAh,Electronics,19,24681.0,1299.0,False,Thursday,12,Q4,False,None,15.3,False,False,16.1,2023-12-07,340,49,7,27,5,35073.0,14.56927063506241,25.2343515931081
2023-12-08,P035,Mi Power Bank 10000mAh,Electronics,13,16887.0,1299.0,False,Friday,12,Q4,False,None,8.8,False,False,13.7,2023-12-08,341,49,8,10,21,12990.0,18.45486490593229,17.4276099129135
2023-12-09,P035,Mi Power Bank 10000mAh,Electronics,24,31176.0,1299.0,True,Saturday,12,Q4,False,None,25.3,False,False,25.1,2023-12-09,342,49,9,27,30,35073.0,24.93747666616999,13.59982514702005
2023-12-10,P035,Mi Power Bank 10000mAh,Electronics,14,18186.0,1299.0,True,Sunday,12,Q4,False,None,24.2,False,False,16.8,2023-12-10,343,49,10,30,7,38970.0,11.69236048855965,16.66833729535285
2023-12-11,P035,Mi Power Bank 10000mAh,Electronics,4,5196.0,1299.0,False,Monday,12,Q4,False,None,37.6,False,False,6.15,2023-12-11,344,50,11,7,28,9093.0,11.60884635929153,12.17296220510627
2023-12-12,P035,Mi Power Bank 10000mAh,Electronics,10,12990.0,1299.0,False,Tuesday,12,Q4,False,None,27.6,False,False,9.89,2023-12-12,345,50,12,6,5,7794.0,22.87859393435991,21.59279557491846
2023-12-13,P035,Mi Power Bank 10000mAh,Electronics,21,27279.0,1299.0,False,Wednesday,12,Q4,False,None,34.3,False,False,19.22,2023-12-13,346,50,13,7,10,9093.0,20.30562569478821,14.05360321197541
2023-12-14,P035,Mi Power Bank 10000mAh,Electronics,17,22083.0,1299.0,False,Thursday,12,Q4,False,None,38.4,False,False,19.16,2023-12-14,347,50,14,25,25,32475.0,15.41726795319461,13.21475505262827
2023-12-15,P035,Mi Power Bank 10000mAh,Electronics,25,32475.0,1299.0,False,Friday,12,Q4,False,None,26.3,False,False,26.18,2023-12-15,348,50,15,10,21,12990.0,16.48967582558658,21.53383197354323
2023-12-16,P035,Mi Power Bank 10000mAh,Electronics,0,0.0,1299.0,True,Saturday,12,Q4,False,None,27.3,False,True,36.62,2023-12-16,349,50,16,17,6,22083.0,24.11908113915074,24.16487202968545
2023-12-17,P035,Mi Power Bank 10000mAh,Electronics,10,12990.0,1299.0,True,Sunday,12,Q4,False,None,36.0,False,False,9.47,2023-12-17,350,50,17,26,7,33774.0,11.72905706140303,27.85176499910188
2023-12-18,P035,Mi Power Bank 10000mAh,Electronics,12,15588.0,1299.0,False,Monday,12,Q4,False,None,44.4,False,False,14.21,2023-12-18,351,51,18,7,11,9093.0,22.67682637274691,27.16232859242299
2023-12-19,P035,Mi Power Bank 10000mAh,Electronics,5,6495.0,1299.0,False,Tuesday,12,Q4,False,None,40.7,False,False,7.74,2023-12-19,352,51,19,13,15,16887.0,21.47448261314759,19.7140523505601
2023-12-20,P035,Mi Power Bank 10000mAh,Electronics,16,20784.0,1299.0,False,Wednesday,12,Q4,False,None,36.5,False,False,18.83,2023-12-20,353,51,20,21,11,27279.0,17.25648599393014,15.1887395435757
